"value","count","fraction","in_wiki","description","correct"
"1.25",533,0.6406,FALSE,"",
"1.75",250,0.3005,FALSE,"",
"1",23,0.0276,FALSE,"",
"1.5",14,0.0168,FALSE,"",
"2.1",4,0.0048,FALSE,"",
"1.7",2,0.0024,FALSE,"",
"0.8",2,0.0024,FALSE,"",
"1.2",1,0.0012,FALSE,"",
"2",1,0.0012,FALSE,"",
"2.5",1,0.0012,FALSE,"",
"0.7",1,0.0012,FALSE,"",
