nodeId,joinsLegs,longitude,latitude
418023062,3,-2.560127,51.478628
418023092,2,-2.584606,51.437389
418023110,2,-2.615090,51.431580
419844669,2,-2.634723,51.507262
419844671,1,-2.635104,51.507264
419848577,3,-2.635214,51.507991
419848586,3,-2.636167,51.508481
419848588,2,-2.636316,51.508663
422774232,3,-2.504861,51.474389
427631342,3,-2.580021,51.469681
427631347,2,-2.578835,51.470148
428039261,3,-2.619794,51.452870
428039377,3,-2.620685,51.451809
428551911,2,-2.565185,51.499090
429302619,3,-2.599012,51.481310
429911356,3,-2.601188,51.462444
430175227,3,-2.606120,51.456134
430178844,3,-2.607550,51.456047
430179926,3,-2.607899,51.455866
430179928,2,-2.608237,51.455337
430179930,3,-2.608560,51.455615
430179935,3,-2.608014,51.455978
430180324,3,-2.608461,51.455695
430180407,1,-2.609069,51.455969
430180427,3,-2.609288,51.455583
430180490,1,-2.609363,51.455629
430184832,3,-2.611014,51.452794
430188702,1,-2.602103,51.457779
430191112,3,-2.614182,51.453219
430191416,3,-2.613737,51.453103
430195461,2,-2.616813,51.453066
430206305,3,-2.597220,51.448409
430269402,3,-2.607932,51.456764
430269758,3,-2.607549,51.456932
430269940,2,-2.608021,51.457094
430270406,3,-2.608479,51.457341
430272424,3,-2.607155,51.458146
430661844,3,-2.613312,51.456184
430661874,3,-2.613178,51.456388
430663364,1,-2.613389,51.450851
430663971,3,-2.607054,51.450817
430665519,3,-2.604930,51.451280
430665614,2,-2.604746,51.450895
430665624,3,-2.604072,51.450525
430666457,3,-2.617397,51.449888
430666743,3,-2.617215,51.449502
430666753,3,-2.615801,51.449097
430666755,1,-2.614359,51.449214
430666798,3,-2.615581,51.448812
430666809,3,-2.616245,51.449603
430666878,3,-2.616389,51.449883
430666918,3,-2.617202,51.449118
430667424,3,-2.617260,51.448991
430668440,3,-2.618139,51.451470
430668529,3,-2.618120,51.451598
430668628,3,-2.618345,51.451630
430668630,3,-2.618533,51.451545
430668635,3,-2.619067,51.451574
430672321,3,-2.612662,51.453974
430672363,2,-2.611967,51.454663
430685352,3,-2.616568,51.449547
430685705,3,-2.617112,51.450976
430685793,1,-2.616258,51.450729
430692989,5,-2.588795,51.454982
430699680,3,-2.611859,51.446660
430715668,3,-2.604346,51.455686
430725714,2,-2.622978,51.448458
430726104,3,-2.623105,51.448129
430726105,2,-2.623073,51.448201
430726253,3,-2.622979,51.448513
430726257,3,-2.623145,51.448749
431298635,3,-2.496092,51.481001
431298637,3,-2.498045,51.480928
431298641,3,-2.496015,51.483226
431298645,3,-2.498232,51.483353
431298649,2,-2.498962,51.488118
431298653,3,-2.500319,51.488157
431298656,1,-2.500198,51.488425
431298669,3,-2.498665,51.488813
431298678,3,-2.504990,51.490012
432510784,1,-2.660846,51.448331
432510785,3,-2.659695,51.447488
432510830,2,-2.657596,51.450276
432510831,4,-2.656538,51.449442
433338242,4,-2.519173,51.503719
433338246,2,-2.520577,51.504007
433338247,4,-2.520722,51.504046
433338248,4,-2.520664,51.504177
433338311,4,-2.491371,51.505253
433356052,3,-2.521055,51.512307
433484852,2,-2.590890,51.456152
434376042,3,-2.619215,51.447225
434385043,3,-2.607450,51.447929
434385074,3,-2.607053,51.448378
434385117,4,-2.606549,51.448202
434385149,3,-2.607121,51.447882
434391903,3,-2.584050,51.448611
434412447,4,-2.597788,51.453299
434414594,3,-2.613972,51.449508
435846219,2,-2.614787,51.455508
435846244,2,-2.617491,51.463680
435846255,2,-2.612375,51.458053
435846299,3,-2.601759,51.469954
435846315,3,-2.601034,51.469949
435846331,3,-2.603117,51.462324
435846346,2,-2.603887,51.458825
436181749,4,-2.583790,51.459492
436181750,4,-2.584186,51.459419
436188561,3,-2.607937,51.456957
440055079,3,-2.475835,51.454751
440055082,3,-2.476217,51.455587
440055084,3,-2.476389,51.456183
440055085,3,-2.476872,51.456164
440055087,1,-2.477291,51.456270
440055090,1,-2.476971,51.455967
440055111,3,-2.478044,51.469412
440055126,3,-2.518439,51.508519
440069045,3,-2.478132,51.461883
442167867,4,-2.671766,51.497036
442685930,4,-2.590860,51.446218
442685932,3,-2.590826,51.445972
442685937,3,-2.590784,51.445948
442685969,3,-2.596215,51.447701
442897788,2,-2.589147,51.446646
442897791,2,-2.588558,51.446673
442897828,3,-2.589816,51.448578
442897837,3,-2.589151,51.446528
443429481,3,-2.492347,51.433817
443828410,2,-2.615127,51.500590
443828411,3,-2.616013,51.501122
443828436,3,-2.615288,51.500750
443828447,2,-2.615343,51.502113
443828458,3,-2.615214,51.502294
443828461,1,-2.616246,51.500479
443828468,1,-2.615173,51.500785
443828469,2,-2.616312,51.500130
443828471,3,-2.615546,51.500992
443828482,3,-2.616362,51.500504
443925613,3,-2.616123,51.498153
443925632,3,-2.615194,51.502387
443925711,3,-2.615971,51.500740
443925880,3,-2.616300,51.500777
443925881,3,-2.615688,51.500771
444363558,3,-2.619306,51.455459
444484751,3,-2.613781,51.500843
444484757,3,-2.613489,51.501103
444484758,3,-2.613161,51.500444
444484786,3,-2.614375,51.498721
444484791,3,-2.614337,51.501819
444484807,3,-2.613051,51.500922
444484809,3,-2.614050,51.500912
444484821,2,-2.615635,51.498944
444484824,1,-2.615508,51.498253
444484826,3,-2.613687,51.501214
444484827,2,-2.612788,51.500026
444484839,1,-2.612395,51.501944
444484860,3,-2.611958,51.501264
444484878,4,-2.613283,51.500567
444484884,3,-2.614828,51.499090
444484892,1,-2.614089,51.499246
444484900,3,-2.613143,51.501022
444484909,3,-2.614064,51.501568
444484915,3,-2.612973,51.501028
444484923,3,-2.613858,51.500715
444484924,3,-2.613591,51.500142
444484926,3,-2.612703,51.501454
444484943,3,-2.614903,51.502395
444484944,3,-2.613644,51.501068
444484945,3,-2.613892,51.500666
444484947,3,-2.612664,51.500047
444484948,3,-2.613417,51.500184
444484949,3,-2.615657,51.498889
444484950,3,-2.614484,51.499261
444484953,3,-2.613982,51.498447
444506525,1,-2.616056,51.499219
444506535,3,-2.616251,51.500090
444604523,3,-2.615685,51.501345
444614446,3,-2.613520,51.498398
444614464,3,-2.612387,51.497465
444614467,3,-2.612248,51.497123
444614481,3,-2.612493,51.497962
444614485,3,-2.613744,51.498570
444614486,3,-2.613397,51.498755
444614487,3,-2.612747,51.497795
444687407,3,-2.616497,51.503028
444687491,1,-2.616190,51.503377
444687493,3,-2.616300,51.502591
444687526,3,-2.616381,51.503169
444687559,3,-2.616622,51.502245
444687560,3,-2.616269,51.502291
444937825,2,-2.478647,51.460123
445080529,3,-2.611570,51.445892
445080534,3,-2.606054,51.446325
447887942,3,-2.478198,51.461494
447887947,3,-2.479314,51.463924
447887964,2,-2.479630,51.468452
447887966,3,-2.479146,51.471588
447887969,3,-2.479446,51.471553
447887989,3,-2.479124,51.471533
447888040,3,-2.573852,51.508083
447888041,3,-2.573926,51.508656
447896624,4,-2.509838,51.500265
450782024,3,-2.637384,51.482201
450782026,3,-2.639108,51.481587
450782029,3,-2.639986,51.481889
450782031,3,-2.640881,51.482394
450782033,3,-2.641525,51.482710
450782035,3,-2.642360,51.483106
450782331,3,-2.644057,51.484029
450784313,3,-2.639110,51.482463
450785065,1,-2.640139,51.480903
450786801,3,-2.641682,51.481935
450788585,3,-2.641997,51.482929
450788956,1,-2.642277,51.482456
450789653,1,-2.642064,51.483734
450791387,3,-2.641266,51.480126
450791857,3,-2.645474,51.480459
450791858,3,-2.645884,51.480004
450792611,3,-2.644102,51.480200
450792615,3,-2.645222,51.480241
450792618,3,-2.646319,51.479718
450792621,3,-2.647410,51.479228
450792625,3,-2.647834,51.479245
451701793,2,-2.474939,51.451229
451701794,2,-2.475057,51.451237
457340171,3,-2.545824,51.514525
457350319,3,-2.547313,51.517437
457401274,3,-2.550973,51.510705
457401276,2,-2.551215,51.510927
457401279,3,-2.550609,51.510854
457401748,3,-2.550323,51.504137
459554104,4,-2.473606,51.459476
459554108,3,-2.474337,51.459611
459554113,3,-2.474902,51.460362
459554119,3,-2.475603,51.461247
459554139,2,-2.476976,51.462929
459554151,4,-2.478450,51.464473
459554156,4,-2.479042,51.464798
459554168,3,-2.481443,51.465840
459554196,2,-2.486195,51.470759
459554203,3,-2.483300,51.468017
459554208,2,-2.485446,51.467419
459554267,3,-2.476505,51.462492
459554269,2,-2.476706,51.462381
459619435,1,-2.476131,51.460540
459619439,3,-2.475758,51.460543
459619444,4,-2.475634,51.460720
459619447,4,-2.475266,51.460794
459619477,2,-2.475867,51.457413
459619744,3,-2.472861,51.454187
459619749,2,-2.472565,51.454305
459619778,3,-2.473374,51.445512
459619786,3,-2.472930,51.446285
459619809,3,-2.474080,51.445379
459619879,3,-2.472651,51.444270
459883369,2,-2.484657,51.467483
459883372,4,-2.484489,51.467525
459883388,3,-2.483172,51.470054
459883398,2,-2.482814,51.466349
459883400,2,-2.482764,51.471419
459883403,4,-2.482449,51.471341
459883407,4,-2.482174,51.471156
459883412,3,-2.482035,51.471158
459883429,2,-2.479829,51.473133
459883432,2,-2.478737,51.474220
459883457,3,-2.474844,51.477893
459883473,3,-2.472749,51.480154
459952320,2,-2.480259,51.472711
459952327,2,-2.480065,51.472901
459952328,2,-2.479246,51.473719
459952330,4,-2.475222,51.477860
459952331,4,-2.475238,51.478065
459952349,3,-2.481763,51.470573
459952369,2,-2.475173,51.477413
459952370,2,-2.475161,51.477489
460840143,3,-2.603857,51.455737
460843896,3,-2.606118,51.456262
462749676,3,-2.575469,51.421923
462977732,3,-2.608810,51.450415
462979246,4,-2.580912,51.464066
463003549,4,-2.555183,51.503799
463003649,4,-2.555396,51.503801
463191484,3,-2.599586,51.445618
463191634,2,-2.611711,51.445877
463194581,4,-2.617479,51.488127
463195803,3,-2.615959,51.501429
463198481,3,-2.519014,51.502506
463285079,3,-2.615949,51.506322
465205523,3,-2.610421,51.458010
465205536,3,-2.609197,51.458341
465205537,2,-2.609373,51.458266
465205538,3,-2.609809,51.457956
465205540,2,-2.610390,51.458488
465205547,4,-2.620454,51.466043
465205553,3,-2.591933,51.458254
471063616,3,-2.640489,51.488743
471063624,3,-2.638901,51.488069
471063880,1,-2.632546,51.485714
471063890,3,-2.632114,51.485484
471065116,3,-2.490911,51.470650
471065159,3,-2.492331,51.469512
471066211,1,-2.502886,51.478271
471066219,3,-2.502873,51.477523
471331154,3,-2.496405,51.480987
471331215,1,-2.496183,51.479500
471901791,3,-2.475606,51.447096
471901794,2,-2.474401,51.446882
471901829,3,-2.475136,51.446575
471901830,2,-2.475088,51.446519
471901831,2,-2.475067,51.446494
471961718,1,-2.480512,51.422625
472135170,3,-2.475359,51.466482
472135172,3,-2.474355,51.468448
472222307,3,-2.590147,51.462319
472938085,0,-2.473890,51.471050
472938092,1,-2.476135,51.473955
474463183,2,-2.472818,51.481312
475857011,3,-2.500139,51.445279
475857018,2,-2.479011,51.450035
475857020,1,-2.479932,51.450186
475857021,3,-2.482821,51.449984
475857022,1,-2.482541,51.449435
475857024,3,-2.478780,51.440657
475857026,3,-2.480282,51.441965
475857027,2,-2.480453,51.442195
475857039,3,-2.478755,51.438211
475857040,3,-2.476920,51.439840
475857041,3,-2.475060,51.439893
475857042,3,-2.474205,51.439364
475868486,3,-2.477756,51.448733
475868494,3,-2.485163,51.447244
475868498,3,-2.482580,51.448277
475868538,3,-2.480206,51.448530
475868540,3,-2.483710,51.449748
475868542,3,-2.483266,51.449144
475868551,3,-2.480141,51.449413
475868557,3,-2.479725,51.448583
475868561,3,-2.484689,51.448735
475868562,3,-2.479540,51.449698
475869481,3,-2.482588,51.446627
475869483,4,-2.482275,51.446306
475869490,3,-2.483686,51.446524
475869491,3,-2.485391,51.447357
475869492,4,-2.486219,51.447786
475869493,3,-2.486776,51.448040
475869500,1,-2.486163,51.446869
475869501,1,-2.485192,51.448363
475869503,1,-2.487172,51.447045
475953816,3,-2.640679,51.478472
475953837,3,-2.642380,51.478946
475953885,3,-2.644095,51.479293
476799664,3,-2.645335,51.478015
476799666,3,-2.642981,51.479166
476799676,1,-2.647138,51.477638
476799687,3,-2.647325,51.479111
476799699,1,-2.646571,51.477209
476799709,1,-2.643909,51.477793
476799712,3,-2.643687,51.478028
476799717,3,-2.643546,51.478676
476801742,4,-2.640016,51.479030
476801748,3,-2.635290,51.475744
477286802,3,-2.643074,51.484787
477286814,3,-2.629262,51.473515
477286816,3,-2.635903,51.484595
477286827,3,-2.636763,51.483850
477286843,3,-2.637497,51.484019
477286861,3,-2.638069,51.483446
477286865,1,-2.638457,51.483617
477286875,3,-2.640157,51.483679
477286877,3,-2.639708,51.484549
477286881,3,-2.642454,51.485556
477286885,3,-2.626989,51.472398
477286887,4,-2.633092,51.475941
478121826,2,-2.524016,51.471617
478223303,3,-2.620590,51.514412
478223306,3,-2.619778,51.513628
478952690,2,-2.507850,51.427104
478953378,2,-2.505894,51.425848
478953959,0,-2.499140,51.428616
478954734,0,-2.489307,51.427473
479008256,3,-2.474356,51.449022
479008269,3,-2.474205,51.448422
479008271,4,-2.473775,51.448448
479008313,3,-2.475554,51.452999
479008319,4,-2.474987,51.452434
479008345,2,-2.473935,51.449963
479008347,4,-2.474205,51.449978
479008359,3,-2.472493,51.450721
479008360,3,-2.474397,51.450758
479008363,3,-2.472575,51.450629
479008365,4,-2.474403,51.450670
479161624,3,-2.517984,51.423769
479161646,3,-2.520118,51.425039
479436002,3,-2.558760,51.445107
479436003,3,-2.558591,51.445053
479436008,4,-2.559941,51.441677
479713978,2,-2.616093,51.491745
479713979,2,-2.616706,51.493452
479713980,3,-2.619313,51.492324
479713982,3,-2.616883,51.489938
479713983,1,-2.620115,51.493476
479713984,3,-2.616657,51.491841
479713985,3,-2.616601,51.490843
479713987,2,-2.616872,51.491151
479713991,1,-2.615291,51.488836
480421652,2,-2.618327,51.492724
480421654,3,-2.618706,51.492451
489696800,3,-2.554987,51.430487
489696805,3,-2.555151,51.430445
489707339,2,-2.556776,51.428268
489709243,4,-2.555938,51.429708
489709275,1,-2.554621,51.429790
489709279,2,-2.554708,51.429722
492212322,4,-2.584710,51.459321
492221099,3,-2.584979,51.457354
492897358,3,-2.570264,51.460310
493411831,2,-2.583587,51.470032
493422936,3,-2.584550,51.452771
493454208,2,-2.588916,51.454980
493888192,3,-2.488946,51.420157
493889066,4,-2.490922,51.418951
493889071,2,-2.489733,51.418371
493889079,3,-2.487248,51.420318
496182142,3,-2.635511,51.476502
496182169,4,-2.634822,51.476853
497014490,3,-2.536940,51.489703
497035246,3,-2.628109,51.472944
497047214,3,-2.629173,51.473474
497328521,3,-2.581094,51.469874
497328548,3,-2.579867,51.469347
497328621,3,-2.584268,51.467498
497328633,4,-2.580017,51.469331
497741227,3,-2.491230,51.419267
497741230,2,-2.491198,51.419276
497783383,2,-2.483681,51.421507
497783399,0,-2.480303,51.421614
497783416,0,-2.478255,51.420068
497783421,0,-2.478101,51.420005
497783444,0,-2.474146,51.418381
497783521,0,-2.468223,51.416582
498892285,1,-2.460728,51.416800
499366662,2,-2.623726,51.451396
499366680,3,-2.622711,51.452407
499366708,3,-2.620345,51.453942
499366723,3,-2.621542,51.451737
499382687,1,-2.623866,51.451933
499382768,3,-2.623660,51.451467
499586643,3,-2.583216,51.445513
499586649,1,-2.583322,51.444856
499586651,3,-2.582734,51.445210
499586661,1,-2.582549,51.445295
500000853,3,-2.619041,51.454062
500000855,1,-2.618551,51.453388
503429983,1,-2.621164,51.445310
503430002,4,-2.620048,51.444275
507004139,3,-2.581224,51.451510
507033104,6,-2.607158,51.449000
514911025,3,-2.485179,51.451908
514911038,4,-2.485226,51.451262
514911049,3,-2.484482,51.450864
514911066,2,-2.484430,51.451336
514911087,3,-2.483452,51.452119
514911092,2,-2.484126,51.452116
514911103,3,-2.483413,51.451633
514911108,1,-2.483990,51.451631
514911118,3,-2.485529,51.445982
514911158,3,-2.485535,51.443318
514911160,1,-2.486769,51.442840
514911166,3,-2.488048,51.443338
514911182,3,-2.483453,51.452399
514911187,3,-2.482166,51.452458
514911206,3,-2.482144,51.451942
514911220,1,-2.480671,51.452191
514911306,3,-2.481118,51.443001
514911312,1,-2.481858,51.443223
514911316,3,-2.481224,51.442829
514911319,1,-2.480198,51.443913
514911343,1,-2.483739,51.442334
514911354,3,-2.489020,51.442018
514911363,3,-2.488113,51.442022
514911367,3,-2.486923,51.442065
514911377,3,-2.485076,51.442363
514911399,1,-2.487811,51.442714
514911434,3,-2.483173,51.443738
514911439,3,-2.483207,51.442751
514911456,3,-2.486052,51.443794
514911460,3,-2.485158,51.442976
514911464,3,-2.485115,51.441712
514911512,3,-2.482851,51.441767
514911538,3,-2.481024,51.443258
514911611,3,-2.482625,51.444615
514911624,3,-2.481831,51.444932
514911628,3,-2.481695,51.445353
514911633,3,-2.480976,51.445736
514911686,3,-2.490601,51.441991
514911707,3,-2.486575,51.443623
514911710,3,-2.484978,51.444444
514911725,3,-2.484842,51.445466
514911738,3,-2.487650,51.445377
514911745,3,-2.488382,51.445393
514911814,1,-2.486080,51.444458
514911843,3,-2.482940,51.445749
514912043,3,-2.477331,51.447737
514912090,3,-2.483990,51.443787
514941941,3,-2.494627,51.440393
514941945,4,-2.494876,51.440402
514941969,3,-2.494651,51.440263
514941998,2,-2.493738,51.440400
514942023,3,-2.493327,51.441330
514942042,1,-2.495002,51.440040
514942059,3,-2.494403,51.443087
514942062,4,-2.493605,51.443115
514942064,2,-2.493639,51.443398
514942101,3,-2.492136,51.443128
514942132,3,-2.493203,51.442191
514942184,3,-2.494479,51.441176
514942204,3,-2.495104,51.441310
514942234,3,-2.491855,51.444349
514942249,3,-2.492064,51.444705
514942254,3,-2.492300,51.444848
514942259,3,-2.492905,51.445185
514942284,3,-2.490599,51.444924
514942290,3,-2.489986,51.445025
514942295,3,-2.489643,51.445260
514942315,3,-2.489521,51.444196
514942327,4,-2.494440,51.443605
514942338,3,-2.494480,51.442805
514942342,3,-2.494716,51.442588
514942345,3,-2.494987,51.442331
514942353,3,-2.495344,51.441625
514942368,3,-2.493725,51.441212
514942381,3,-2.493165,51.441787
514942388,3,-2.492905,51.442719
514942395,3,-2.492553,51.442947
514942400,3,-2.491682,51.443307
514942463,3,-2.490772,51.448558
514942490,3,-2.489830,51.447833
514942541,3,-2.489613,51.446605
514942563,3,-2.495424,51.446791
514942593,3,-2.494474,51.445911
514942605,1,-2.494611,51.445553
514942645,3,-2.493889,51.443696
514942668,3,-2.494051,51.443954
514942749,3,-2.491224,51.449497
514942772,3,-2.490795,51.448101
514942794,3,-2.492029,51.447727
514942819,3,-2.489556,51.447312
514942840,3,-2.489487,51.446882
514942880,3,-2.492328,51.448099
514942897,3,-2.492824,51.447945
514942982,3,-2.489349,51.451172
514942987,3,-2.489171,51.450788
514943023,3,-2.487654,51.449614
514943037,2,-2.490222,51.449873
514943064,3,-2.491132,51.449730
514943082,3,-2.491184,51.449962
514943088,3,-2.490936,51.450584
514943140,3,-2.487004,51.450852
514943143,3,-2.487257,51.450785
514943146,1,-2.487388,51.450743
514955614,3,-2.488178,51.451420
514955617,3,-2.488502,51.451927
514955620,3,-2.488865,51.451907
514955622,3,-2.488968,51.451871
514955657,3,-2.487347,51.452398
514955665,1,-2.487368,51.452623
514955692,3,-2.486004,51.452260
514955817,3,-2.494130,51.449765
514955843,3,-2.491868,51.450436
514955853,3,-2.492927,51.450652
514955858,1,-2.493442,51.451005
514955962,3,-2.489965,51.451074
514955979,3,-2.489953,51.451658
514956012,3,-2.490873,51.451410
514956049,1,-2.491474,51.451567
514956101,4,-2.489817,51.451794
514956139,3,-2.497304,51.438581
514956151,3,-2.493826,51.448096
514956177,3,-2.495956,51.449214
514956211,2,-2.496452,51.448821
514956275,3,-2.493413,51.449255
514963717,3,-2.481563,51.452503
514963718,3,-2.481560,51.453027
514963720,3,-2.481785,51.453515
514963722,3,-2.481134,51.453702
514963725,3,-2.480905,51.454032
514963733,3,-2.481042,51.454262
514963772,3,-2.482345,51.453410
514963776,1,-2.482367,51.452829
514963831,3,-2.482779,51.455250
514963840,1,-2.482528,51.455150
514963862,3,-2.483316,51.454768
514963866,2,-2.483571,51.454877
514963877,3,-2.483412,51.454296
514963896,2,-2.481910,51.454894
514963913,3,-2.483860,51.453602
514963932,1,-2.483287,51.452804
514963944,4,-2.484041,51.453367
514963964,3,-2.485416,51.453334
514963976,3,-2.484971,51.452955
514964047,3,-2.484441,51.453153
514964089,3,-2.482735,51.455408
514976982,3,-2.500150,51.449109
514977018,3,-2.497985,51.449510
515753940,2,-2.577976,51.474781
515753952,2,-2.580494,51.475824
515777473,3,-2.580863,51.472193
516262630,3,-2.476660,51.444231
516262666,1,-2.476290,51.439344
516262690,3,-2.479990,51.439919
516262693,3,-2.480618,51.439694
516262725,1,-2.479372,51.439604
516262773,3,-2.476568,51.442045
516262789,3,-2.476900,51.441812
516262899,3,-2.475855,51.441592
516262905,3,-2.475206,51.442090
516262922,3,-2.474447,51.442354
516262960,3,-2.475972,51.443758
516262972,3,-2.475310,51.443219
516263189,3,-2.476836,51.442802
516263200,3,-2.475660,51.443858
516263281,3,-2.477641,51.443071
516293079,2,-2.487344,51.459479
516321308,3,-2.522204,51.507134
519329575,2,-2.619537,51.466681
519329576,3,-2.619871,51.466228
519381599,3,-2.647764,51.487221
519381607,3,-2.652761,51.484746
519381616,1,-2.648158,51.486693
519402694,3,-2.633966,51.479150
519402717,3,-2.633954,51.480757
519402727,3,-2.634397,51.480950
519402750,4,-2.635908,51.478065
519402795,2,-2.629295,51.476375
519402802,3,-2.629566,51.475555
520945367,2,-2.613866,51.494522
520945373,2,-2.607385,51.496749
520945374,3,-2.607379,51.496818
526282486,3,-2.627961,51.417644
526313610,3,-2.628417,51.414567
526594075,3,-2.678106,51.490033
526594092,3,-2.677223,51.490692
526594094,3,-2.676734,51.490846
526594107,3,-2.673542,51.489891
526594111,3,-2.674657,51.490331
526594112,3,-2.675228,51.490498
526594159,3,-2.674253,51.494965
526594162,3,-2.671989,51.493612
526594167,3,-2.669726,51.494699
526594168,3,-2.670670,51.494590
526594169,3,-2.671676,51.494475
526594183,3,-2.667181,51.494505
526594193,3,-2.661746,51.495993
526594194,3,-2.661968,51.496624
526594195,3,-2.662640,51.496511
526594199,3,-2.665412,51.498792
527369078,3,-2.574100,51.509915
527369083,4,-2.574381,51.509868
527369097,2,-2.574883,51.510113
527369101,3,-2.551997,51.511120
527369111,3,-2.563141,51.508135
527369115,4,-2.574929,51.509160
527369118,4,-2.575134,51.509139
530140958,1,-2.494498,51.447924
530140964,4,-2.494884,51.447633
530140991,3,-2.496963,51.448978
530141027,3,-2.496826,51.448699
530141202,4,-2.495767,51.448079
530141215,3,-2.495636,51.448180
530141216,3,-2.494913,51.447827
530141227,3,-2.495493,51.448297
530141233,3,-2.494913,51.448011
530141243,3,-2.495330,51.448353
530141250,3,-2.495946,51.448463
530141262,3,-2.495541,51.448268
530141268,1,-2.494631,51.448035
530141279,1,-2.495947,51.447212
530141323,3,-2.495483,51.447328
530141341,2,-2.496098,51.447829
530141350,3,-2.495030,51.447512
530141354,3,-2.495912,51.447958
530141425,3,-2.486066,51.449281
530141431,3,-2.486983,51.448811
530141562,3,-2.499393,51.448700
530141585,3,-2.499517,51.448751
530141600,3,-2.499516,51.448842
530141758,1,-2.491519,51.441954
530141766,3,-2.490624,51.442086
530141855,1,-2.489430,51.444721
530141872,1,-2.488991,51.445250
530141902,3,-2.494418,51.443272
530141910,2,-2.494901,51.443270
530142207,4,-2.483347,51.446120
530142561,3,-2.482672,51.444002
530142590,1,-2.481889,51.444024
530142640,3,-2.489422,51.442174
530143690,3,-2.488721,51.447972
530154819,3,-2.500097,51.449394
530154821,3,-2.498919,51.450484
530169083,2,-2.498920,51.448799
530169086,2,-2.499371,51.449082
530169091,1,-2.498762,51.448928
530169106,2,-2.497937,51.449552
530192498,3,-2.477779,51.449417
530205743,3,-2.612034,51.498957
530205760,3,-2.609808,51.499430
530569360,4,-2.578441,51.477878
530569367,3,-2.577386,51.477764
530592755,3,-2.602745,51.495195
530592775,3,-2.600464,51.496022
530592781,3,-2.601484,51.496624
530747537,3,-2.483948,51.448020
530747538,3,-2.485108,51.449335
530747540,1,-2.484171,51.450347
530747547,3,-2.484121,51.451378
530747577,3,-2.475818,51.447503
530747585,3,-2.474211,51.447191
530747597,3,-2.482691,51.451446
530747605,3,-2.478286,51.449404
530747607,2,-2.478328,51.449499
530747608,2,-2.478335,51.449548
530747613,2,-2.478521,51.449640
530747615,3,-2.479243,51.450889
530747623,4,-2.480415,51.452513
530747625,2,-2.480410,51.452443
530747631,3,-2.480169,51.451926
530757087,3,-2.474302,51.447263
531501785,1,-2.473906,51.455223
531501788,3,-2.475707,51.459879
531501790,1,-2.487889,51.467063
531501791,2,-2.485997,51.467439
531501793,2,-2.486248,51.467457
531501813,2,-2.483571,51.469864
531501845,2,-2.490180,51.476079
531501852,4,-2.485738,51.470976
531501854,3,-2.486166,51.471359
531501856,3,-2.486232,51.471422
531501861,4,-2.486412,51.471362
531501869,3,-2.486538,51.471935
531501873,2,-2.486523,51.472241
531501881,3,-2.485833,51.471716
531501883,3,-2.486110,51.472322
531501886,1,-2.486034,51.472787
531501893,2,-2.485643,51.470998
531501895,1,-2.484812,51.471811
531501897,3,-2.485327,51.471758
531501903,1,-2.484510,51.471399
531501905,3,-2.485221,51.472425
531501907,2,-2.485218,51.472521
531501944,3,-2.479997,51.461834
531501946,2,-2.479841,51.461890
531501949,3,-2.477736,51.461718
531501955,2,-2.480199,51.463139
531501956,3,-2.480405,51.463103
531501966,2,-2.482354,51.464984
531501967,2,-2.482229,51.465271
531501968,2,-2.482194,51.464985
531501979,1,-2.477426,51.464582
531501982,3,-2.476827,51.460532
531501984,3,-2.476870,51.460057
531501988,3,-2.476765,51.462355
531501991,2,-2.477018,51.462105
531501993,2,-2.477223,51.461946
531501998,5,-2.477166,51.463116
531501999,3,-2.477369,51.463434
531502001,2,-2.482397,51.465308
531502007,3,-2.477588,51.466260
531502016,1,-2.481905,51.468794
531502037,3,-2.482832,51.471487
531502045,2,-2.481126,51.473147
531502054,1,-2.478992,51.471966
531502058,3,-2.480524,51.473711
533735928,2,-2.616711,51.446054
533735978,2,-2.599357,51.446104
533736034,3,-2.582033,51.447891
533745046,2,-2.559467,51.451948
533745047,2,-2.559411,51.451772
533745058,2,-2.552775,51.451333
533745060,2,-2.554093,51.451953
533745063,2,-2.554075,51.452080
533745144,3,-2.540365,51.455499
533900094,3,-2.584411,51.472988
533900095,1,-2.582980,51.473719
533910102,3,-2.582816,51.468130
534916321,3,-2.588912,51.488116
535243835,0,-2.464271,51.417516
535244077,0,-2.474880,51.422613
536793538,3,-2.596409,51.456060
536793539,3,-2.596143,51.456114
536796266,3,-2.597548,51.455780
536796343,3,-2.597070,51.455519
536801204,3,-2.597762,51.457035
536801205,3,-2.598799,51.456110
536801206,3,-2.598978,51.456255
536801208,2,-2.599687,51.456584
537121225,3,-2.577789,51.453738
537121232,3,-2.577434,51.454146
537121239,3,-2.577409,51.453523
537121268,3,-2.578357,51.454029
537141811,3,-2.583154,51.456678
537141814,3,-2.577966,51.459484
537152256,3,-2.592729,51.451088
537152321,2,-2.592822,51.451093
537157926,3,-2.581426,51.457518
537157945,4,-2.582126,51.456940
537157950,3,-2.581504,51.457052
544874465,3,-2.628502,51.415974
544886394,1,-2.631180,51.419804
544886402,3,-2.630887,51.419856
544886426,3,-2.629076,51.420151
544886433,3,-2.627396,51.420422
544886478,1,-2.628947,51.419217
544886502,1,-2.627974,51.419773
544886522,3,-2.627325,51.419331
546976455,3,-2.598091,51.456832
546976542,3,-2.599309,51.456952
546976567,1,-2.598996,51.456810
546976639,4,-2.598432,51.457402
546976678,3,-2.598454,51.457491
546976690,4,-2.598083,51.457165
546976706,3,-2.598104,51.456878
546988242,3,-2.597131,51.459848
