nodeId,joinsLegs,longitude,latitude
1400985169,3,0.145600,52.207229
1400985173,3,0.145084,52.206646
1400985178,4,0.145050,52.206599
1400985192,4,0.143850,52.205836
1400985193,4,0.143684,52.205488
1400985222,3,0.143155,52.204993
1400985239,3,0.144818,52.206282
1400985242,2,0.146775,52.208077
1400985256,2,0.145776,52.209481
1400985263,4,0.144178,52.205222
1400985265,3,0.145521,52.207116
1400985266,1,0.142859,52.205312
1400985267,2,0.145295,52.206793
1400985275,3,0.143075,52.205130
1400985276,3,0.144776,52.205977
1400985281,3,0.143738,52.205425
1400985303,3,0.145212,52.207221
1400985316,4,0.143965,52.205277
1400985322,3,0.143480,52.206029
1401281224,2,0.192509,52.203551
1401337119,1,0.154760,52.245360
1401337208,1,0.154861,52.245632
1401387527,3,0.155219,52.244805
1401387530,3,0.154885,52.244875
1401387560,1,0.154362,52.244552
1401387598,3,0.154985,52.244851
1401387612,3,0.154946,52.244747
1401387621,1,0.155196,52.244700
1401387649,3,0.154749,52.244903
1401387715,1,0.154862,52.244764
1403249194,1,0.154514,52.213681
1403249197,4,0.148634,52.207045
1403249204,3,0.155451,52.209362
1403249206,3,0.152557,52.213675
1403249208,1,0.150219,52.210080
1403249210,1,0.154969,52.215135
1403249212,3,0.148401,52.208545
1403249217,3,0.150172,52.211045
1403249219,3,0.149128,52.206828
1403249220,2,0.153722,52.206050
1403249223,1,0.150073,52.211613
1403249235,1,0.150259,52.212203
1403249238,3,0.148931,52.210080
1403249239,1,0.154507,52.214240
1403249243,3,0.154700,52.213771
1403249253,1,0.154591,52.214734
1403249255,3,0.154379,52.213814
1403249258,2,0.148101,52.208768
1403249268,1,0.149758,52.209486
1403249270,1,0.151163,52.213207
1403249273,3,0.148189,52.207410
1403249287,3,0.148225,52.207797
1403249289,3,0.149762,52.210528
1403249292,1,0.154160,52.213844
1403249296,1,0.154848,52.214747
1403249301,2,0.151901,52.210819
1403249317,1,0.152531,52.213883
1403249319,1,0.149387,52.208074
1403249321,1,0.153460,52.215110
1403249322,3,0.149267,52.209897
1403249324,3,0.155179,52.214528
1403249344,3,0.147438,52.208946
1403249349,3,0.148333,52.208566
1403249351,1,0.150313,52.212867
1403249367,1,0.149492,52.209802
1403249370,1,0.150207,52.211088
1403249371,1,0.148222,52.209962
1403249399,3,0.155451,52.214780
1403249402,1,0.148784,52.207729
1403249420,3,0.149915,52.210718
1403249422,3,0.149592,52.210297
1403249447,3,0.149178,52.209778
1403249453,3,0.155032,52.208920
1403249454,3,0.148876,52.207987
1403249463,1,0.148969,52.206981
1403249465,1,0.147896,52.207552
1403249476,1,0.150377,52.210990
1403249485,3,0.155319,52.214667
1403249506,1,0.155041,52.209107
1403249509,3,0.155180,52.209539
1403249518,3,0.154778,52.213908
1403249534,1,0.155068,52.214851
1403249540,3,0.148479,52.208520
1403249551,1,0.154860,52.209022
1403249558,3,0.149626,52.212656
1403249562,1,0.147649,52.207323
1403249575,1,0.148229,52.207105
1403249577,1,0.149390,52.210482
1403249579,2,0.151849,52.210760
1403249596,3,0.147877,52.207065
